RmsId;ScoringDate;CategoryGroup;Category;Score;TaggedCharacteristics;Status;SharePointLink;SharePointLinkTruncated
1480;26/05/2023;Company;Competitive Positioning;30.000.000.000;"[{""CharacteristicText"":""Clear value proposition \/ reason to exist (e.g. Patent protection, branding, sustaining differentiators)"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Limited scale \/ limited ability to withstand sustained period of competitive behaviour"",""CharacteristicInfluence"":""Negative""}]";;https://c4.sharepoint.com/sites/imp_1480/;https://c4.sharepoint.com/sites/imp_1480
1662;12/10/2023;Industry;Market Dynamics;30.000.000.000;"[{""CharacteristicText"":""Positive demographic, consumer & structural trends"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1662/;https://c4.sharepoint.com/sites/imp_1662
1662;12/10/2023;Industry;Intra-Industry Competition;20.000.000.000;"[{""CharacteristicText"":""Market share is consolidated with top 3-5 players & limited fragmentation of remainder"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""High barriers to entry"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1662/;https://c4.sharepoint.com/sites/imp_1662
1662;12/10/2023;Industry/Company;Regulatory Framework;20.000.000.000;"[{""CharacteristicText"":""Low dependecy on regulation or is a beneficiary from regulation in a stable regulatory evironment"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1662/;https://c4.sharepoint.com/sites/imp_1662
1662;12/10/2023;Company;Business Model;20.000.000.000;"[{""CharacteristicText"":""Well diversified (products\/geographies) with low customer concentration"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Sales are recurring in nature (but not contracturally obligated)"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1662/;https://c4.sharepoint.com/sites/imp_1662
1662;12/10/2023;Company;Management & Ownership;20.000.000.000;"[{""CharacteristicText"":""Experienced management team with limited key person risk"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Responsible historical behaviour from owners"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Limited carve-out\/integration risk"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Aggressive M&A strategy with\r\nfuture acquisitions likely"",""CharacteristicInfluence"":""Negative""}]";;https://c4.sharepoint.com/sites/imp_1662/;https://c4.sharepoint.com/sites/imp_1662
1662;12/10/2023;Company;Competitive Positioning;20.000.000.000;"[{""CharacteristicText"":""Leading position or gainer"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1662/;https://c4.sharepoint.com/sites/imp_1662
489;12/10/2023;Industry;Market Dynamics;20.000.000.000;"[{""CharacteristicText"":""Positive demographic, consumer & structural trends"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Limited seasonaility and stable working capital"",""CharacteristicInfluence"":""Positive""}]";Active;https://c4.sharepoint.com/sites/489/;https://c4.sharepoint.com/sites/489
489;12/10/2023;Industry;Intra-Industry Competition;20.000.000.000;"[{""CharacteristicText"":""Historically rational pricing"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Market share is consolidated with top 3-5 players & limited fragmentation of remainder"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""High barriers to entry"",""CharacteristicInfluence"":""Positive""}]";Active;https://c4.sharepoint.com/sites/489/;https://c4.sharepoint.com/sites/489
489;12/10/2023;Industry/Company;Technology Risk;30.000.000.000;"[{""CharacteristicText"":""Company is viewed as a disruptor\/benficiary from technological change"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Industry is susceptible to technological advances"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/489/;https://c4.sharepoint.com/sites/489
489;12/10/2023;Company;Business Model;20.000.000.000;"[{""CharacteristicText"":""Subscription based business model and\/or longer-term contractual relationships"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Strong bargaining power"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""High customer and\/or (critical)\r\nsupplier concentration and\/or low\r\ndiversification (product\/geography)"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/489/;https://c4.sharepoint.com/sites/489
489;12/10/2023;Company;Management & Ownership;30.000.000.000;"[{""CharacteristicText"":""Experienced management team with limited key person risk"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Listed company closely held \/ family owned & managed"",""CharacteristicInfluence"":""Negative""},{""CharacteristicText"":""Aggressive ownership style with mixed track record"",""CharacteristicInfluence"":""Negative""},{""CharacteristicText"":""Aggressive M&A strategy with\r\nfuture acquisitions likely"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/489/;https://c4.sharepoint.com/sites/489
489;12/10/2023;Company;Competitive Positioning;20.000.000.000;"[{""CharacteristicText"":""Leading position or gainer"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Clear value proposition \/ reason to exist (e.g. Patent protection, branding, sustaining differentiators)"",""CharacteristicInfluence"":""Positive""}]";Active;https://c4.sharepoint.com/sites/489/;https://c4.sharepoint.com/sites/489
1778;24/09/2023;Industry;Market Dynamics;20.000.000.000;"[{""CharacteristicText"":""Low cyclicality of product demand"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Positive demographic, consumer & structural trends"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Limited seasonaility and stable working capital"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1778_1/;https://c4.sharepoint.com/sites/imp_1778_1
1778;24/09/2023;Industry;Intra-Industry Competition;30.000.000.000;"[{""CharacteristicText"":""Market share is consolidated with top 3-5 players & limited fragmentation of remainder"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1778_1/;https://c4.sharepoint.com/sites/imp_1778_1
1778;24/09/2023;Company;Business Model;30.000.000.000;"[{""CharacteristicText"":""Flexible cost base"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""High customer and\/or (critical)\r\nsupplier concentration and\/or low\r\ndiversification (product\/geography)"",""CharacteristicInfluence"":""Negative""}]";;https://c4.sharepoint.com/sites/imp_1778_1/;https://c4.sharepoint.com/sites/imp_1778_1
1778;24/09/2023;Company;Management & Ownership;30.000.000.000;"[{""CharacteristicText"":""Experienced management team with limited key person risk"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1778_1/;https://c4.sharepoint.com/sites/imp_1778_1
1778;24/09/2023;Company;Competitive Positioning;20.000.000.000;"[{""CharacteristicText"":""Leading position or gainer"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Clear value proposition \/ reason to exist (e.g. Patent protection, branding, sustaining differentiators)"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1778_1/;https://c4.sharepoint.com/sites/imp_1778_1
183;17/10/2023;Industry;Market Dynamics;30.000.000.000;"[{""CharacteristicText"":""Positive demographic, consumer & structural trends"",""CharacteristicInfluence"":""Positive""}]";Active;https://c4.sharepoint.com/sites/183/;https://c4.sharepoint.com/sites/183
183;17/10/2023;Industry;Intra-Industry Competition;40.000.000.000;"[{""CharacteristicText"":""Market pricing has not shown to be rational"",""CharacteristicInfluence"":""Negative""},{""CharacteristicText"":""Highly fragmented market with no clear leader or only one leader"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/183/;https://c4.sharepoint.com/sites/183
183;17/10/2023;Industry/Company;Technology Risk;20.000.000.000;"[{""CharacteristicText"":""Company is viewed as a disruptor\/benficiary from technological change"",""CharacteristicInfluence"":""Positive""}]";Active;https://c4.sharepoint.com/sites/183/;https://c4.sharepoint.com/sites/183
183;17/10/2023;Industry/Company;Regulatory Framework;30.000.000.000;"[{""CharacteristicText"":""Low dependecy on regulation or is a beneficiary from regulation in a stable regulatory evironment"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Industry has high degree of regulatory scrutiny"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/183/;https://c4.sharepoint.com/sites/183
183;17/10/2023;Company;Business Model;30.000.000.000;"[{""CharacteristicText"":""Well diversified (products\/geographies) with low customer concentration"",""CharacteristicInfluence"":""Positive""}]";Active;https://c4.sharepoint.com/sites/183/;https://c4.sharepoint.com/sites/183
183;17/10/2023;Company;Management & Ownership;20.000.000.000;"[{""CharacteristicText"":""Industry experiened PE owner \/ pension fund \/ listed company without conentrated ownership (voting rights)"",""CharacteristicInfluence"":""Positive""}]";Active;https://c4.sharepoint.com/sites/183/;https://c4.sharepoint.com/sites/183
183;17/10/2023;Company;Competitive Positioning;30.000.000.000;"[{""CharacteristicText"":""Leading position or gainer"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Highly commoditized offering with no unique value proposition"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/183/;https://c4.sharepoint.com/sites/183
1768;17/10/2023;Industry;Market Dynamics;30.000.000.000;"[{""CharacteristicText"":""Positive demographic, consumer & structural trends"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1768/;https://c4.sharepoint.com/sites/imp_1768
1768;17/10/2023;Industry;Intra-Industry Competition;40.000.000.000;"[{""CharacteristicText"":""Market pricing has not shown to be rational"",""CharacteristicInfluence"":""Negative""},{""CharacteristicText"":""Highly fragmented market with no clear leader or only one leader"",""CharacteristicInfluence"":""Negative""}]";;https://c4.sharepoint.com/sites/imp_1768/;https://c4.sharepoint.com/sites/imp_1768
1768;17/10/2023;Industry/Company;Technology Risk;30.000.000.000;"[{""CharacteristicText"":""Industry is susceptible to technological advances"",""CharacteristicInfluence"":""Negative""}]";;https://c4.sharepoint.com/sites/imp_1768/;https://c4.sharepoint.com/sites/imp_1768
1768;17/10/2023;Industry/Company;Regulatory Framework;40.000.000.000;"[{""CharacteristicText"":""Industry has high degree of regulatory scrutiny"",""CharacteristicInfluence"":""Negative""}]";;https://c4.sharepoint.com/sites/imp_1768/;https://c4.sharepoint.com/sites/imp_1768
1768;17/10/2023;Company;Business Model;30.000.000.000;"[{""CharacteristicText"":""Well diversified (products\/geographies) with low customer concentration"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1768/;https://c4.sharepoint.com/sites/imp_1768
1768;17/10/2023;Company;Management & Ownership;20.000.000.000;"[{""CharacteristicText"":""Industry experiened PE owner \/ pension fund \/ listed company without conentrated ownership (voting rights)"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Responsible historical behaviour from owners"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1768/;https://c4.sharepoint.com/sites/imp_1768
1768;17/10/2023;Company;Competitive Positioning;30.000.000.000;"[{""CharacteristicText"":""Clear value proposition \/ reason to exist (e.g. Patent protection, branding, sustaining differentiators)"",""CharacteristicInfluence"":""Positive""}]";;https://c4.sharepoint.com/sites/imp_1768/;https://c4.sharepoint.com/sites/imp_1768
1057;22/08/2021;Industry;Market Dynamics;20.000.000.000;"[{""CharacteristicText"":""Low cyclicality of product demand"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Positive demographic, consumer & structural trends"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Seasonal industry with volatile working capital"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/imp_1057/;https://c4.sharepoint.com/sites/imp_1057
1057;22/08/2021;Industry;Intra-Industry Competition;20.000.000.000;"[{""CharacteristicText"":""High barriers to entry"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Highly fragmented market with no clear leader or only one leader"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/imp_1057/;https://c4.sharepoint.com/sites/imp_1057
1057;22/08/2021;Company;Business Model;30.000.000.000;"[{""CharacteristicText"":""Sales are recurring in nature (but not contracturally obligated)"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Low flexibility of cost base"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/imp_1057/;https://c4.sharepoint.com/sites/imp_1057
1057;22/08/2021;Company;Management & Ownership;30.000.000.000;"[{""CharacteristicText"":""Recent change in management \/ high degree of key man risk"",""CharacteristicInfluence"":""Negative""},{""CharacteristicText"":""Aggressive M&A strategy with\r\nfuture acquisitions likely"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/imp_1057/;https://c4.sharepoint.com/sites/imp_1057
1057;22/08/2021;Company;Competitive Positioning;30.000.000.000;"[{""CharacteristicText"":""Leading position or gainer"",""CharacteristicInfluence"":""Positive""},{""CharacteristicText"":""Limited scale \/ limited ability to withstand sustained period of competitive behaviour"",""CharacteristicInfluence"":""Negative""}]";Active;https://c4.sharepoint.com/sites/imp_1057/;https://c4.sharepoint.com/sites/imp_1057
